ID,SMILES,BBB,Nodes,Edges
1045,CCN(CC)c1nc3c(s1)c2NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC5(C)Oc4c(C)c(O)c(c2O)c3c4C5=O)C ,0,57,122
1046,CCN(CC)C(=O)COc2cc1NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC4(C)Oc3c(C)c(O)c(c1O)c2c3C4=O)C ,0,58,122
1047,COC1C=COC5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(C)CC2)c(O)c3c4C5=O ,0,59,126
1048,COC1C=COC4(C)Oc3c(C)c(O)c2c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)cc(O)c2c3C4=O ,0,50,106
1049,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(CC2)C3CCCC3)c(O)c4c5C6=O ,0,63,136
1050,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c2c(nc3cc(C)ccn23)c4c5C6=O ,0,57,124
1051,CC(O)C1C2SC(=C(N2C1=O)C(O)=O)COC(N)=O,0,19,40
1052,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4 ,0,50,106
1053,CCC8(O)CC(OC4CC(C(OC3CC2OC1CC(=O)C(C)OC1OC2C(C)O3)C(C)O4)N(C)C)c7c(O)c6C(=O)c5c(O)cccc5C(=O)c6c(O)c7C8OC9CC(C(O)C(C)O9)N(C)C ,0,67,150
1054,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCCC3)C(=O)c4c(O)cccc4C5(C)O ,0,38,84
1055,CC5(C)SC4C(NC(=O)C(NC(=O)Cc1ccc(cc1)C2=NCCCN2)c3ccccc3)C(=O)N4C5C(O)=O ,0,39,86
1056,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C3(C)O ,0,58,120
1057,CC(C)(C)NC(=O)C2CC1CCCCC1CN2CC(O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)c5ccc4ccccc4n5,0,49,106
1058,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccc(O)cc3)C4=O ,0,31,68
1059,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccccc3)C4=O ,0,30,66
1060,CC2C1CC(OC(C)=O)C=CC(=CCC(O)C=CC(=CC(NC(=O)C(C)=O)C(C)(C(=O)O1)C2=O)C)C ,0,36,74
1061,CNC1C(O)C(OCC1(C)O)OC3C(N)CC(N)C(OC2OC(=CCC2N)CN)C3O ,0,31,66
1062,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(C(C)O2)N(C)C)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C1O)N(C)C,0,59,124
1063,CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)C=O)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N ,0,40,84
1064,CC3(C)SC2C(NC(=O)C(c1ccccc1)S(O)(=O)=O)C(=O)N2C3C(O)=O ,0,27,58
1065,CC(O)C2C1SC(=C(N1C2=O)C(O)=O)F ,0,15,32
1066,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OCOC(=O)C5N4C(CC4=O)S(=O)(=O)C5(C)C ,0,40,88
1067,CC3(C)SC2C(NC(=O)C(NS(O)(=O)=O)c1ccccc1)C(=O)N2C3C(O)=O ,0,28,60
1068,COC1CC(CCC1O)C=C(C)C3OC(=O)C2CCCCN2C(=O)C(=O)C4(O)OC(C(CC(C)CC(=CC(CC=C)C(=O)CC(O)C3C)C)OC)C(CC4C)OC ,0,57,120
1069,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OC4OC(=O)c5ccccc45 ,0,34,76
1070,CC3(Cn1ccnn1)C(N2C(CC2=O)S3(=O)=O)C(O)=O ,0,20,44
1071,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(c(c5)Oc5cc4cc(c5C)O)O)C(O)c4ccc(c(c4)Cl)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)C2OC2OC(CO)C(O)C(O)C2NC(C)=O)c2ccc(c(c2)c2c(cc(cc21)O)O)O,0,102,226
1072,COc1cc(cc(OC)c1OC)C7C2C(COC2=O)C(OC4OC3COC(OC3C(O)C4O)c5cccs5)c8cc6OCOc6cc78 ,0,47,108
1073,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4 ,0,35,76
1074,Cn3c(=O)n(C)c2ncn(CCNCC(O)c1ccc(O)c(O)c1)c2c3=O ,0,27,58
1075,CC3(C)SC2C(NC(=O)CSc1ccccc1)C(=O)N2C3C(O)=O,0,24,52
1076,CC2(C)C(NCC(=NOCC(O)=O)c1csc(N)n1)C(=O)N2OS(O)(=O)=O ,0,27,56
1077,CC(C)C(=O)OCc1cccc(c1)OC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc1ccccc1)C2=O,0,36,78
1078,NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(N)CC3O ,0,32,68
1079,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)N(=O)=O ,0,20,42
1080,CCC1(O)C(=O)OCc5c1cc3n(Cc4cc2c(CN(C)C)c(O)ccc2nc34)c5=O ,0,31,70
1081,COC1CC(OC(C)C1OC(C)=O)OC4C(C)C(OC2OC(C)CC(C2OC(C)=O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C4C ,0,57,120
1082,CCCCC3CC(=O)C2(O)OC1C(NC)C(O)C(NC)C(O)C1OC2O3 ,0,26,56
1083,CC(C)c1ccc(C)cc1OCC2=NCCN2 ,0,17,36
1084,CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(C)COC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(C)COC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C ,0,76,152
1085,CNC(CC(C)C)C(=O)NC1C(O)c2ccc(c(c2)Cl)Oc2cc3cc(c2OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C(O)C2NC(=O)C(NC(=O)C3NC(=O)C(CC(N)=O)NC1=O)c1ccc(c(c1)c1c(cc(cc1C(NC2=O)C(O)=O)O)O)O,0,101,220
1086,COc2ccc(CCN(C)CCCC(C#N)(C(C)C)c1ccc(OC)c(OC)c1)cc2OC ,0,33,68
1087,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9 ,0,59,134
1088,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C=O)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9 ,0,60,136
1089,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(O)C7(CC)C=CCN8CCC56C78)C(N)=O)C9 ,0,55,126
1090,CC(C)C1OC(=O)C2=CCCN2C(=O)c2coc(n2)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC1C,0,38,80
1091,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O)c1ccccc1,0,60,130
1092,Oc2ccc(C=C(C#N)C(=Cc1ccc(O)cc1)C#N)cc2 ,0,22,46
1093,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(C)=NNC(=O)c6ccccc6 ,0,47,104
1094,CN(C)CCCN2c1ccccc1Sc3ccc(cc23)C(C)=O ,1,23,50
1095,CC(CN2c1ccccc1Sc3ccc(cc23)C(C)=O)N(C)C ,1,23,50
1096,CC(=O)c4ccc3Sc1ccccc1N(CCCN2CCN(CCO)CC2)c3c4 ,1,29,64
1097,CN(C)Cc3nnc4CN=C(c1ccccc1)c2cc(Cl)ccc2n34 ,1,25,56
1098,CC(C)CC1NC(=S)N(CC=C)C1=O ,1,14,28
1099,CC4CC3C2C(Cl)CC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O)C(=O)CO ,1,28,62
1100,NC(CC=C)Cc1ccccc1,1,12,24
1101,CC(=O)C3(O)C(O)CC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,1,25,56
1102,CC(CN(C)C)CN2c1ccccc1Sc3ccccc23 ,1,21,46
1103,C=CCC1(CC=C)C(=O)NC(=O)NC1=O ,1,15,30
1104,CCOC(=O)c2[nH]c1cc(OC)c(OC)cc1c2CCN3CCN(CC3)c4ccccc4 ,1,32,70
1105,CCC(=O)OC1(CCN(C)CC1C)c2ccccc2 ,1,19,40
1106,CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)c3ccc(Cl)cc3 ,1,27,58
1107,Cc3nnc4CN=C(c1ccccc1)c2cc(Cl)ccc2n34 ,1,22,50
1108,NC23CC1CC(CC(C1)C2)C3 ,1,11,26
1109,CCCC(=O)OC3(CCC4C2CC(C)C1=CC(=O)CCC1(C)C2C(O)CC34C)C(=O)COC(C)=O ,1,35,76
1110,CNCCCC2(C)C(=O)N(c1ccccc1)c3ccccc23 ,1,22,48
1111,CCn2cc(C(O)=O)c(=O)c3ccc(Cc1ccccc1)nc23 ,1,23,50
1112,CC(N)Cc1ccc(cc1C)N(C)C ,1,14,28
1113,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2 ,1,17,36
1114,CN(C)CC(CN2c1ccccc1Sc3ccccc23)N(C)C ,1,23,50
1115,CN(C)C(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)cc3 ,1,30,64
1116,CN(C)CCC=C2c1ccccc1CCc3ccccc23 ,1,21,46
1117,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O ,1,16,32
1118,Clc4ccc3Oc1ccccc1N=C(N2CCNCC2)c3c4 ,1,22,50
1119,COc1ccccc1N3CCN(CCCC(O)c2ccc(F)cc2)CC3 ,1,26,56
1120,CN1CCN3C(C1)c2cccn2Cc4ccccc34 ,1,19,44
1121,CCOC(=O)N2CCC(=O)N(c1ccccc1)c3cc(Cl)ccc23 ,1,24,52
1122,CN(C(CN1CCC(O)C1)c2ccccc2)C(=O)C(c3ccccc3)c4ccccc4 ,1,31,68
1123,CC(C)c3nnc(COc2ccc1c(C)c(C)c(=O)oc1c2)s3 ,1,23,50
1124,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3 ,1,21,46
1125,N#Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3 ,1,23,50
1126,CCC(=O)OCC(=O)C3(OC(=O)CC)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(O)CC34C,1,36,78
1127,O=C(N1CCN(CC1)Cc2ccccc2)c4cc3ccccc3o4 ,1,24,54
1128,CN1CCC3(O)C(C1)c2cccc(C)c2Oc4ccccc34 ,1,22,50
1129,CC(NNC(=O)c1ccccc1)c2ccccc2 ,1,18,38
1130,CCC2(C(=O)NC(=O)N(C(=O)c1ccccc1)C2=O)c3ccccc3 ,1,25,54
1131,O=C(OC1CN2CCC1CC2)c3ccccc3 ,1,17,38
1132,CNCC13CCC(c2ccccc12)c4ccccc34 ,1,19,44
1133,CC(Cc1ccccc1)N(C)Cc1ccccc1 ,1,18,38
1134,CCCN(c1ccncc1)n2ccc3ccccc23 ,1,19,42
1135,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,1,31,68
1136,CCC(=O)OCC(=O)C3(OC(=O)CC)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,1,36,78
1137,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO ,1,34,74
1138,CNCCCCOc1ccccc1Cc2ccccc2 ,1,20,42
1139,CN(C)CCN(C)n2cc(c1ccccc1)c3ccccc23 ,1,22,48
1140,BrC(=C)CC1(CC=C)C(=O)NC(=O)NC1=O ,1,16,32
1141,CCn3nnn(CCN1CCC(C(C)C1)N(C(=O)COC)c2ccccc2F)c3=O ,1,30,64
1142,COc2cc(Br)c1oc(cc1c2)C3CCNCC3 ,1,18,40
1143,CN(C)C(=O)CCNc1ccc(Br)cc1 ,1,15,30
1144,CN(C)CCOC(c1ccccc1)c2ccc(Br)cc2,1,20,42
1145,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC ,1,20,40
1146,CCCCCCCCCC(=O)OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Br)cc3 ,1,37,78
1147,CCCC5OC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO ,1,31,70
1148,CC(C)(C)N1CCC(CC1)(c2ccccc2)c3ccccc3 ,1,22,48
1149,CN(C)CCOC(c1ccccc1)c2ccccc2C(C)(C)C ,1,23,48
1150,O=C2CC1(CCCC1)CC(=O)N2CCCCN3CCN(CC3)c4ncccn4,1,28,62
1151,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,15,30
1152,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O ,1,16,32
1153,CCCCNCC2COc1ccccc1O2 ,1,16,34
1154,CC(CC2c1ccccc1CCc3ccccc23)CN(C)C ,1,22,48
1155,CCOC(=O)NNC(C)c1ccccc1 ,1,15,30
1156,CCOC(=O)NC(O)C(Cl)(Cl)Cl ,1,12,22
1157,CCC(Br)(CC)C(=O)NC(N)=O ,1,12,22
1158,CCC(=O)N(c1ccccc1)C3(CCN(CCc2ccccc2)CC3)C(=O)OC ,1,29,62
1159,NC(=O)C4(CCN(CCCN2c1ccccc1CCc3ccccc23)CC4)N5CCCCC5 ,1,33,74
1160,CCCCNc1c(cnc2n(CC)ncc12)C(=O)OCC ,1,21,44
1161,Fc4ccc3[nH]c2CCN(CCc1ccncc1)Cc2c3c4 ,1,22,50
1162,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1 ,1,16,32
1163,CN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3 ,1,21,46
1164,CC(C)(O)C(Cl)(Cl)Cl ,1,8,14
1165,CC13C=CC(=O)C=C1C(Cl)CC4C2CCC(O)(C(=O)CO)C2(C)CC(=O)C34 ,1,27,60
1166,COC5C(CC4CN3CCc1c([nH]c2ccc(Cl)cc12)C3CC4C5C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6 ,1,43,96
1167,NC(=O)OCC(O)COc1ccc(Cl)cc1 ,1,16,32
1168,CN(C)CCOC(C)(c1ccccc1)c2ccc(Cl)cc2 ,1,21,44
1169,CN(C)CCCN2c1ccccc1Sc3ccc(Cl)cc23 ,1,21,46
1170,CN(C)CCC=C2c1ccccc1Sc3ccc(Cl)cc23 ,1,21,46
1171,ClCCC2NC(=O)c1ccccc1O2 ,1,14,30
1172,CN(C)CCCN2c1ccccc1CCc3ccc(C#N)cc23 ,1,23,50
1173,OC2(C1=NCCCN1c3ccccc23)c4ccccc4Cl ,1,21,48
1174,CNC2CCN3c1ccccc1CCc4cccc2c34 ,1,20,46
1175,CN(C)CCC=C2c1ccccc1COc3ccccc23 ,1,21,46
1176,COc1ccc(cc1OC)C(O)CN2CCN(CC2)c3cccccc3=O ,1,27,58
1177,CN(CCOC(c1ccccc1)c2ccccc2)CC=Cc3ccccc3 ,1,27,58
1178,CCOc1cc(N)c(cc1C(=O)NC2CCN(CC2)CC3CCC=CC3)N(=O)=O ,1,29,62
1179,O=C3CCC(C1CCN(CC1)CC=Cc2ccccc2)(C(=O)N3)c4ccccc4 ,1,29,64
1180,CCNC(=O)C=Cc1cccc(Br)c1 ,1,14,28
1181,COc1cc(cc(c1OC)OC)C=CC(N)=O,1,17,34
1182,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c4cc3ccccc3cn4 ,1,28,62
1183,CN(C)CCCC1(OCc2cc(C#N)ccc12)c3ccc(F)cc3 ,1,24,52
1184,NC(=O)C2c1ccccc1C=Cc3ccccc23 ,1,18,40
1185,CN3C(=O)CN2CCc1ccccc1C2c4cc(Cl)ccc34 ,1,22,50
1186,CN(C)CC(O)C(c1ccccc1)c2cccc(Cl)c2 ,1,20,42
1187,Cc3ncc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34 ,1,23,52
1188,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl ,1,28,62
1189,CCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CCl ,1,32,70
1190,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1 ,1,19,38
1191,CN(C)CCCC2c1ccccc1Nc3ccc(Cl)cc23 ,1,21,46
1192,CN(C)CCCN2c1ccccc1CCc3ccc(Cl)cc23 ,1,22,48
1193,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O ,1,22,48
1194,CN1CCC(CC1)=C3c2ccccc2Oc4ccc(Cl)cc34 ,1,22,50
1195,CN1CCN(CC1)C1=Nc2ccccc2Sc2ccc(cc12)Cl,1,23,52
1196,COCCCCC(=NOCCN)c1ccc(Cl)cc1 ,1,19,38
1197,Clc4ccc3NC(=O)CN1CCOC1(c2ccccc2Cl)c3c4 ,1,23,52
1198,OCCN4CCN(CCCN2c1ccccc1Sc3cc(Cl)cnc23)CC4 ,1,27,60
1199,COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C ,1,22,52
1200,CC4CC3C2CC(F)(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O,1,33,72
1201,CC13CCC(=O)C=C1CCC4C2CCC(O)(C(=O)CO)C2(C)CC(=O)C34 ,1,26,58
1202,CCCN(C(CC)C(=O)N(C)C)C(=O)C=CC ,1,17,32
1203,CC(CN(C)C)CN2c1ccccc1Sc3ccc(C#N)cc23 ,1,23,50
1204,O=C2N=C(NC1CC1)OC2c3ccccc3 ,1,16,36
1205,C1CC1 ,1,3,6
1206,NC1CCCC1c2ccccc2 ,1,12,26
1207,Clc3ccc2N=C(CN(=C(c1ccccc1)c2c3)=O)NCC4CC4 ,1,24,54
1208,CN2CCCc3cccc(OCC1CNCCO1)c23 ,1,19,42
1209,CNCCCC2(C)CN(c1ccccc1)c3ccccc23 ,1,21,46
1210,CN(C)CC2=Cc1ccccc1Sc3ccccc23 ,1,19,42
1211,CN1CCC(CC1)=C3c2ccccc2C(O)c4ccccc34 ,1,22,50
1212,CN(C)C(CCOc1cccc2ccccc12)c3ccccc3 ,1,23,50
1213,CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c2ccccc2,1,25,52
1214,CN2C(Cc1ccccc1N=C2C)c3ccccc3 ,1,19,42
1215,Fc1ccc(cc1)C(=O)C4CCN(CCCn2c(=O)[nH]c3ccccc23)CC4 ,1,28,62
1216,CC(=O)OCC(=O)C14N=C(C)OC1CC5C3CCC2=CC(=O)C=CC2(C)C3C(O)CC45C ,1,32,72
1217,CN1CC(CC#N)CC2C1Cc3c[nH]c4cccc2c34 ,1,20,46
1218,Clc3ccc2NC(=O)CN=C(c1ccccc1Cl)c2c3 ,1,20,44
1219,CNCCON=c2c1ccccc1ccc3ccccc23 ,1,21,46
1220,OC(Cn1ccnc1)c3ccc(CCc2ccccc2)cc3 ,1,22,48
1221,CN(C)CCCN2c1ccccc1C=Cc3ccccc23 ,1,21,46
1222,FC(F)OC(F)C(F)(F)F ,1,10,18
1223,CNCCCN2c1ccccc1CCc3ccccc23 ,1,20,44
1224,CN2CCC14C3CCCC1C2Cc5ccc(O)c(O3)c45 ,1,20,48
1225,CC(C)C3(O)CCN2CC4c1ccccc1CCc5cccc(C2C3)c45 ,1,26,60
1226,COc4ccc3CC2C1CCCCC1(CCN2C)c3c4 ,1,20,46
1227,CC(CN1CCOCC1)C(C(=O)N2CCCC2)(c3ccccc3)c4ccccc4 ,1,29,64
1228,CN2CCC13CCCCC1C2Cc4ccc(O)cc34 ,1,19,44
1229,NC(=O)N1CC(C1)Oc2cccc(c2)C(F)(F)F ,1,18,38
1230,CC13CCCCCC(Cc2ccc(O)cc12)C3N ,1,18,40
1231,CC(=O)OC1C=CC2C3Cc4ccc(c5c4C2(CCN3CC=C)C1O5)OC(C)=O,1,29,66
1232,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23 ,1,20,44
1233,CN(C)CCN2C(=O)c1ccccc1N(C)c3ccccc23 ,1,22,48
1234,CN3CCC2Nc1ccc(C)cc1C2C3 ,1,15,34
1235,CN2C(c1ccc(Cl)c(Cl)c1)S(=O)(=O)CCC2=O ,1,18,38
1236,COc2ccc1C(CN(C)Cc1c2)c3ccc(Cl)c(Cl)c3 ,1,21,46
1237,CCN(CC)CCN2c1ccccc1Sc3ccccc23 ,1,21,46
1238,CCOCC ,1,5,8
1239,Clc1ccc(cc1)C(OCCN2CCOCC2)c3ccccc3 ,1,23,50
1240,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(OC(C)=O)C(=O)COC(C)=O ,1,35,76
1241,CCCC(=O)OC3(CCC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)COC(C)=O ,1,36,78
1242,CN2CCC13CCCCC1C2Cc4ccc(C)cc34 ,1,19,44
1243,COc3ccc2Oc1ccccc1C(=CCCN(C)C)c2c3 ,1,22,48
1244,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(C)C(=O)CO ,1,28,62
1245,CN(C)CCCN2c1ccccc1C(C)(C)c3ccccc23 ,1,22,48
1246,CN(C(=O)CNCC(C)=C)c1ccc(Cl)cc1C(=O)c2ccccc2 ,1,25,52
1247,CCN(CC)C(=S)SSC(=S)N(CC)CC ,1,16,30
1248,NC(=O)CN2C(=O)C(c1ccccc1)c3ccccc23 ,1,20,44
1249,CN(C)CCC=C2c1ccccc1CSc3ccccc23 ,1,21,46
1250,OCCN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23 ,1,24,52
1251,O=C1NCNC1(c2ccccc2)c3ccccc3 ,1,18,40
1252,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(C)=O ,1,27,60
1253,CN(C)CCOC(C)(c1ccccc1)c2ccccn2 ,1,20,42
1254,CC5(C)OC4CC3C2CCC1CC(=O)CCC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,1,31,70
1255,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)n3c(=O)[nH]c4ccccc34 ,1,28,62
1256,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c2ccccc2Cl ,1,28,58
1257,Cn3cc(CCN1CCN(CC1)c2ccccc2Cl)cn3 ,1,21,46
1258,CN(C)CCCN2Cc1ccccc1C(=C)c3ccccc23 ,1,22,48
1259,Clc1ccc(cc1)C(=O)NCCCN2CCOCC2 ,1,19,40
1260,CN1CCC2(C)CC(C1)Cc3ccc(O)cc23 ,1,17,38
1261,CCc1ccccc1n3c(C)nc2ccccc2c3=O ,1,20,44
1262,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)c2ccccc2 ,1,23,48
1263,NC(=O)OC1(CCCCC1)C#C ,1,12,24
1264,CCC1(C)CC(=O)NC1=O ,1,10,20
1265,CCN1C(=O)NC(C1=O)c2ccccc2 ,1,15,32
1266,CCCl ,1,3,4
1267,CCc3cc2C(=NCc1nnc(C)n1c2s3)c4ccccc4Cl ,1,23,52
1268,CCOC(=O)c1cncn1C(C)c2ccccc2 ,1,18,38
1269,CNC2CCc1ncsc1C2 ,1,11,24
1270,CCC(N)Cc1c[nH]c2ccccc12 ,1,14,30
1271,ClCCC(=O)NCCc1ccccc1 ,1,14,28
1272,Oc1ccccc1c2nnco2 ,1,12,26
1273,CCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3 ,1,25,54
1274,CN(C)CCCn2cc(c1ccccc1)c(n2)c3ccccc3 ,1,23,50
1275,Fc1ccccc1C2=NCCN(CC(F)(F)F)c3ccc(Cl)cc23 ,1,24,52
1276,COc1ccccc1N3CCN(CCCC(=O)c2ccc(F)cc2)CC3 ,1,26,56
1277,CN(C)C3CCc2[nH]c1c(F)cc(F)cc1c2C3 ,1,18,40
1278,OC(COC1(CCCCC1)C#C)CN2CCN(CC2)c3ccc(F)cc3 ,1,26,56
1279,CN2C(=O)CN=C(c1ccccc1F)c3cc(Cl)ccc23 ,1,21,46
1280,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CO,1,29,64
1281,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(=O)C(C)(C)C,1,35,76
1282,CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO ,1,31,70
1283,CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3C(O)CC45C ,1,34,76
1284,CN2C(=O)CN=C(c1ccccc1F)c3cc(ccc23)N(=O)=O ,1,23,50
1285,CC12CC(O)C3(F)C(CC(F)C4=CC(=O)C=CC43C)C2CC(O)C1(O)C(=O)CO,1,29,64
1286,CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,1,32,72
1287,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4C(=O)CO ,1,27,60
1288,CC3CC2C1CCC(O)(C(C)=O)C1(C)CC(O)C2(F)C4(C)C=CC(=O)C=C34 ,1,27,60
1289,CN1CCN(CC1)C3=Nc2cc(F)ccc2Cc4ccccc34 ,1,23,52
1290,CC(OC(C)=O)C(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,1,31,68
1291,OCCN4CCN(CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F)CC4 ,1,30,66
1292,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(=C)C4(O)C(=O)CO ,1,28,62
1293,CC13C=CC(=O)C=C1C(F)CC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34 ,1,27,60
