Source,No,No-Li,Name,SMILES,Alternative_SMILES,Original_SMILES,BBB,Ref
Adenot,,,cebaracetam,Clc1ccc(cc1)C3CN(CC(=O)N2CCNC(=O)C2)C(=O)C3 ,Clc1ccc(cc1)C3CN(CC(=O)N2CCNC(=O)C2)C(=O)C3 ,,1,
Adenot,,,celucloral,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,,1,
Adenot,,,cerivastatin,COCc1c(nc(C(C)C)c(C=CC(O)CC(O)CC(O)=O)c1c2ccc(F)cc2)C(C)C ,COCc1c(nc(C(C)C)c(C=CC(O)CC(O)CC(O)=O)c1c2ccc(F)cc2)C(C)C ,,1,
Adenot,,,cetohexazine,Cc1cc(C)c(=O)[nH]n1 ,Cc1cc(C)c(=O)[nH]n1 ,,1,
Adenot,,,cetophenicol (cetofenicol),CC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,CC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,,1,
Adenot,,,cetotiamine,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(Cc1cnc(C)nc1N)C=O ,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(Cc1cnc(C)nc1N)C=O ,,1,
Adenot,,,chloralhydrate,OC(O)C(Cl)(Cl)Cl ,OC(O)C(Cl)(Cl)Cl ,,1,
Adenot,,,chloralose,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,,1,
Adenot,,,chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O ,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O ,,1,
Adenot,,,chlordiazepoxide,CNC2=Nc1ccc(Cl)cc1C(=N(=O)C2)c3ccccc3 ,CNC2=Nc1ccc(Cl)cc1C(=N(=O)C2)c3ccccc3 ,,1,
Adenot,,,chlorhexadol (chloralodol),CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,,1,
Adenot,,,chlormezanone,CN2C(c1ccc(Cl)cc1)S(=O)(=O)CCC2=O ,CN2C(c1ccc(Cl)cc1)S(=O)(=O)CCC2=O ,,1,
Adenot,,,chloroform,ClC(Cl)Cl ,ClC(Cl)Cl ,,1,
Adenot,,,chloroprednisone-acetate,CC(=O)OCC(=O)C3(O)CCC4C2CC(Cl)C1=CC(=O)C=CC1(C)C2C(=O)CC34C ,CC(=O)OCC(=O)C3(O)CCC4C2CC(Cl)C1=CC(=O)C=CC1(C)C2C(=O)CC34C ,,1,
Adenot,,,chromocarb,OC(=O)c2cc(=O)c1ccccc1o2 ,OC(=O)c2cc(=O)c1ccccc1o2 ,,1,
Adenot,,,ciclesonide,CC(C)C(=O)OCC(=O)C14OC(OC1CC5C3CCC2=CC(=O)C=CC2(C)C3C(O)CC45C)C6CCCCC6 ,CC(C)C(=O)OCC(=O)C14OC(OC1CC5C3CCC2=CC(=O)C=CC2(C)C3C(O)CC45C)C6CCCCC6 ,,1,
Adenot,,,ciclotizolam,Clc1ccccc1C4=NCc3nnc(C2CCCCC2)n3c5sc(Br)cc45 ,Clc1ccccc1C4=NCc3nnc(C2CCCCC2)n3c5sc(Br)cc45 ,,1,
Adenot,,,cicortonide,CC(=O)CC(=O)C14OC(C)(C)OC1CC5C3CC(=C2C=C(CCC2(C)C3(F)C(O)CC45C)OCCCl)C#N ,CC(=O)CC(=O)C14OC(C)(C)OC1CC5C3CC(=C2C=C(CCC2(C)C3(F)C(O)CC45C)OCCCl)C#N ,,1,
Adenot,,,cilobamine,CC(C)NC2C1CCC(CC1)C2(O)c3ccc(Cl)c(Cl)c3 ,CC(C)NC2C1CCC(CC1)C2(O)c3ccc(Cl)c(Cl)c3 ,,1,
Adenot,,,cimemoxin,NNCC1CCCCC1 ,NNCC1CCCCC1 ,,1,
Adenot,,,cimepanol,CC(C)C(O)C1CCCCC1 ,CC(C)C(O)C1CCCCC1 ,,1,
Adenot,,,cimoxatone,COCC1CN(C(=O)O1)c3ccc(OCc2cccc(C#N)c2)cc3 ,COCC1CN(C(=O)O1)c3ccc(OCc2cccc(C#N)c2)cc3 ,,1,
Adenot,,,cinoctramide,COc2cc(C=CC(=O)N1CCCCCCC1)cc(OC)c2OC ,COc2cc(C=CC(=O)N1CCCCCCC1)cc(OC)c2OC ,,1,
Adenot,,,cinolazepam,OC3N=C(c1ccccc1F)c2cc(Cl)ccc2N(CCC#N)C3=O ,OC3N=C(c1ccccc1F)c2cc(Cl)ccc2N(CCC#N)C3=O ,,1,
Adenot,,,ciprazafone,CN(C(=O)CNC1CC1)c2ccc(Cl)cc2C(=O)c3ccccc3Cl ,CN(C(=O)CNC1CC1)c2ccc(Cl)cc2C(=O)c3ccccc3Cl ,,1,
Adenot,,,ciprocinonide,CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)COC(=O)C6CC6 ,CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)COC(=O)C6CC6 ,,1,
Adenot,,,citatepine,CN1CCC3=C(CC1)c2cc(C#N)ccc2Sc4ccccc34 ,CN1CCC3=C(CC1)c2cc(C#N)ccc2Sc4ccccc34 ,,1,
Adenot,,,clebopride,COc1cc(N)c(Cl)cc1C(=O)NC2CCN(CC2)Cc3ccccc3 ,COc1cc(N)c(Cl)cc1C(=O)NC2CCN(CC2)Cc3ccccc3 ,,1,
Adenot,,,clidafidine,Clc1cccc(Cl)c1N=C2NCCO2 ,Clc1cccc(Cl)c1N=C2NCCO2 ,,1,
Adenot,,,clobazam,CN2C(=O)CC(=O)N(c1ccccc1)c3cc(Cl)ccc23 ,CN2C(=O)CC(=O)N(c1ccccc1)c3cc(Cl)ccc23 ,,1,
Adenot,,,clobetasone,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC3(C)C4(O)C(=O)CCl ,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC3(C)C4(O)C(=O)CCl ,,1,
Adenot,,,clobetasone-butyrate,CCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC34C)C(=O)CCl ,CCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC34C)C(=O)CCl ,,1,
Adenot,,,clocapramine,NC(=O)C4(CCN(CCCN2c1ccccc1CCc3ccc(Cl)cc23)CC4)N5CCCCC5 ,NC(=O)C4(CCN(CCCN2c1ccccc1CCc3ccc(Cl)cc23)CC4)N5CCCCC5 ,,1,
Adenot,,,clocortolone,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)CO ,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)CO ,,1,
Adenot,,,clocortolone-acetate,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)COC(C)=O ,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)COC(C)=O ,,1,
Adenot,,,clocortolone-pivalate,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)COC(=O)C(C)(C)C ,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)COC(=O)C(C)(C)C ,,1,
Adenot,,,clodazon,CN(C)CCCn2c(=O)n(c1ccccc1)c3cc(Cl)ccc23 ,CN(C)CCCn2c(=O)n(c1ccccc1)c3cc(Cl)ccc23 ,,1,
Adenot,,,clofenciclan,CCN(CC)CCOC1(CCCCC1)c2ccc(Cl)cc2 ,CCN(CC)CCOC1(CCCCC1)c2ccc(Cl)cc2 ,,1,
Adenot,,,clofluperol,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)c(c3)C(F)(F)F ,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)c(c3)C(F)(F)F ,,1,
Adenot,,,clomethiazole,Cc1ncsc1CCCl ,Cc1ncsc1CCCl ,,1,
Adenot,,,clopenthixol (zuclopenthixol),OCCN4CCN(CCC=C2c1ccccc1Sc3ccc(Cl)cc23)CC4 ,OCCN4CCN(CCC=C2c1ccccc1Sc3ccc(Cl)cc23)CC4 ,,1,
Adenot,,,cloperidone,Clc1cccc(c1)N4CCN(CCCn3c(=O)[nH]c2ccccc2c3=O)CC4 ,Clc1cccc(c1)N4CCN(CCCn3c(=O)[nH]c2ccccc2c3=O)CC4 ,,1,
Adenot,,,clopimozide,Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4cc(Cl)ccc34)c5ccc(F)cc5 ,Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4cc(Cl)ccc34)c5ccc(F)cc5 ,,1,
Adenot,,,cloprednol,CC13C=CC(=O)C=C1C(=CC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34)Cl ,CC13C=CC(=O)C=C1C(=CC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34)Cl ,,1,
Adenot,,,clorethate (cloretate),ClC(Cl)(Cl)COC(=O)OCC(Cl)(Cl)Cl,ClC(Cl)(Cl)COC(=O)OCC(Cl)(Cl)Cl,,1,
Adenot,,,clorgiline,CN(CCCOc1ccc(Cl)cc1Cl)CC#C ,CN(CCCOc1ccc(Cl)cc1Cl)CC#C ,,1,
Adenot,,,cloroperone,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(Cl)cc3 ,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(Cl)cc3 ,,1,
Adenot,,,clorotepine,CN1CCN(CC1)C3Cc2ccccc2Sc4ccc(Cl)cc34 ,CN1CCN(CC1)C3Cc2ccccc2Sc4ccc(Cl)cc34 ,,1,
Adenot,,,clotiazepam,CCc2cc1C(=NCC(=O)N(C)c1s2)c3ccccc3Cl ,CCc2cc1C(=NCC(=O)N(C)c1s2)c3ccccc3Cl ,,1,
Adenot,,,cloticasone (cloticasone-propionate),CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SCCl ,CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SCCl ,,1,
Adenot,,,clotixamide (clotixamide),CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,,1,
Adenot,,,clozapine,CN1CCN(CC1)C3=Nc2cc(Cl)ccc2Nc4ccccc34 ,CN1CCN(CC1)C3=Nc2cc(Cl)ccc2Nc4ccccc34 ,,1,
Adenot,,,cogazocine,CCC24CCN(CC1CCC1)C(Cc3ccc(O)cc23)C4(C)C ,CCC24CCN(CC1CCC1)C(Cc3ccc(O)cc23)C4(C)C ,,1,
Adenot,,,conorphone (conorfone),CCC1CC(=O)C2Oc5c(OC)ccc6CC3C1C2(CCN3CC4CC4)c56,CCC1CC(=O)C2Oc5c(OC)ccc6CC3C1C2(CCN3CC4CC4)c56,,1,
Adenot,,,cormetasone,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,,1,
Adenot,,,cortexolone (cortodoxone cortifen),CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C(=O)CO,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C(=O)CO,,1,
Adenot,,,cortisone-acetate,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,,1,
Adenot,,,cortisuzol,CC4CC3C2C=C(C)C1=Cc6c(CC1(C)C2C(O)CC3(C)C4(O)C(=O)COC(=O)c5cccc(c5)S(O)(=O)=O)cnn6c7ccccc7 ,CC4CC3C2C=C(C)C1=Cc6c(CC1(C)C2C(O)CC3(C)C4(O)C(=O)COC(=O)c5cccc(c5)S(O)(=O)=O)cnn6c7ccccc7 ,,1,
Adenot,,,cortivazol,CC4CC3C2C=C(C)C1=Cc5c(CC1(C)C2C(O)CC3(C)C4(O)C(=O)COC(C)=O)cnn5c6ccccc6 ,CC4CC3C2C=C(C)C1=Cc5c(CC1(C)C2C(O)CC3(C)C4(O)C(=O)COC(C)=O)cnn5c6ccccc6 ,,1,
Adenot,,,cotinine,CN1C(CCC1=O)c2cccnc2 ,CN1C(CCC1=O)c2cccnc2 ,,1,
Adenot,,,cotriptyline,CN(C)CC(=O)C=C2c1ccccc1CCc3ccccc23 ,CN(C)CC(=O)C=C2c1ccccc1CCc3ccccc23 ,,1,
Adenot,,,crilvastatin,CC1CC(CC(C)(C)C1)OC(=O)C2CCC(=O)N2 ,CC1CC(CC(C)(C)C1)OC(=O)C2CCC(=O)N2 ,,1,
Adenot,,,crotetamide,CCC(N(CC)C(=O)C=CC)C(=O)N(C)C ,CCC(N(CC)C(=O)C=CC)C(=O)N(C)C ,,1,
Adenot,,,cyclarbamate,O=C(Nc1ccccc1)OCC2(CCCC2)COC(=O)Nc3ccccc3 ,O=C(Nc1ccccc1)OCC2(CCCC2)COC(=O)Nc3ccccc3 ,,1,
Adenot,,,cyclazocine,CC2C3Cc1ccc(O)cc1C2(C)CCN3CC4CC4 ,CC2C3Cc1ccc(O)cc1C2(C)CCN3CC4CC4 ,,1,
Adenot,,,cyclindole (ciclindole),CN(C)C1CCc2[nH]c3ccccc3c2C1,CN(C)C1CCc2[nH]c3ccccc3c2C1,,1,
Adenot,,,cyclobarbital,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,,1,
Adenot,,,cyclobenzaprine,CN(C)CCC=C2c1ccccc1C=Cc3ccccc23,CN(C)CCC=C2c1ccccc1C=Cc3ccccc23,,1,
Adenot,,,cyclophenazine (ciclofenazine),FC(F)(F)c5ccc4Sc1ccccc1N(CCCN2CCN(CC2)C3CC3)c4c5 ,FC(F)(F)c5ccc4Sc1ccccc1N(CCCN2CCN(CC2)C3CC3)c4c5 ,,1,
Adenot,,,cyclopregnol,CC(=O)C4CCC5C3CC(O)C12CC1CCC2(C)C3CCC45C ,CC(=O)C4CCC5C3CC(O)C12CC1CCC2(C)C3CCC45C ,,1,
Adenot,,,cycotiamine,CC(N(Cc1cnc(C)nc1N)C=O)=C2CCOC(=O)S2 ,CC(N(Cc1cnc(C)nc1N)C=O)=C2CCOC(=O)S2 ,,1,
Adenot,,,cyheptamide,NC(=O)C2c1ccccc1CCc3ccccc23 ,NC(=O)C2c1ccccc1CCc3ccccc23 ,,1,
Adenot,,,cyprenorphine,COC12C=CC3(CC1C(C)(C)O)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67 ,COC12C=CC3(CC1C(C)(C)O)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67 ,,1,
Adenot,,,cyprodenate,CN(C)CCOC(=O)CCC1CCCCC1 ,CN(C)CCOC(=O)CCC1CCCCC1 ,,1,
Adenot,,,cyprolidol,OC(C1CC1c2ccncc2)(c3ccccc3)c4ccccc4 ,OC(C1CC1c2ccncc2)(c3ccccc3)c4ccccc4 ,,1,
Adenot,,,cyproximide (ciproximide),Clc1ccc(cc1)C12CC2C(=O)NC1=O,Clc1ccc(cc1)C12CC2C(=O)NC1=O,,1,
Adenot,,,dacemazine,CN(C)CC(=O)N2c1ccccc1Sc3ccccc23 ,CN(C)CC(=O)N2c1ccccc1Sc3ccccc23 ,,1,
Adenot,,,dapsone,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2 ,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2 ,,1,
Adenot,,,dazadrol,OC(C1=NCCN1)(c2ccc(Cl)cc2)c3ccccn3 ,OC(C1=NCCN1)(c2ccc(Cl)cc2)c3ccccn3 ,,1,
Adenot,,,deanol,CN(C)CCO,CN(C)CCO,,1,
Adenot,,,decimemide,CCCCCCCCCCOc1c(OC)cc(cc1OC)C(N)=O ,CCCCCCCCCCOc1c(OC)cc(cc1OC)C(N)=O ,,1,
Adenot,,,delfaprazine,Cc1ccc(c(c1)N1CCNCC1)Cc1ccccc1,Cc1ccc(c(c1)N1CCNCC1)Cc1ccccc1,,1,
Adenot,,,demoxepam,Clc3ccc2NC(=O)CN(=C(c1ccccc1)c2c3)=O ,Clc3ccc2NC(=O)CN(=C(c1ccccc1)c2c3)=O ,,1,
Adenot,,,denbufylline,CCCCn2c(=O)n(CCCC)c1ncn(CC(C)=O)c1c2=O ,CCCCn2c(=O)n(CCCC)c1ncn(CC(C)=O)c1c2=O ,,1,
Adenot,,,deprodone,CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,,1,
Adenot,,,desciclovir,Nc2ncc1ncn(COCCO)c1n2 ,Nc2ncc1ncn(COCCO)c1n2 ,,1,
Adenot,,,descinolone (descinolone-acetonide),CC(=O)C14OC(C)(C)OC1CC5C3CCC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,CC(=O)C14OC(C)(C)OC1CC5C3CCC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,,1,
Adenot,,,deserpidine,COC5C(CC4CN3CCc1c([nH]c2ccccc12)C3CC4C5C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6 ,COC5C(CC4CN3CCc1c([nH]c2ccccc12)C3CC4C5C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6 ,,1,
Adenot,,,desonide,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO ,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO ,,1,
Adenot,,,desoximetasone,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)CO ,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)CO ,,1,
Adenot,,,detomidine,Cc2cccc(Cc1c[nH]cn1)c2C ,Cc2cccc(Cc1c[nH]cn1)c2C ,,1,
Adenot,,,dexamethasone-acefurate,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(OC(=O)c5ccco5)C(=O)COC(C)=O ,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(OC(=O)c5ccco5)C(=O)COC(C)=O ,,1,
Adenot,,,dexamisole,C2CN1CC(N=C1S2)c3ccccc3 ,C2CN1CC(N=C1S2)c3ccccc3 ,,1,
Adenot,,,deximafen (imafen),C2CN1C(CN=C1N2)c3ccccc3 ,C2CN1C(CN=C1N2)c3ccccc3 ,,1,
Adenot,,,dexoxadrol (dioxadrol and levoxadrol),C1CCC(NC1)C2COC(O2)(c3ccccc3)c4ccccc4 ,C1CCC(NC1)C2COC(O2)(c3ccccc3)c4ccccc4 ,,1,
Adenot,,,dichlorisone,CC34CC(Cl)C1(Cl)C(CCC2=CC(=O)C=CC12C)C3CCC4(O)C(=O)CO ,CC34CC(Cl)C1(Cl)C(CCC2=CC(=O)C=CC12C)C3CCC4(O)C(=O)CO ,,1,
Adenot,,,dichlorisone-acetate,CC(=O)CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC34C ,CC(=O)CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC34C ,,1,
Adenot,,,Dichloromethane (methylene-chloride),ClCCl ,ClCCl ,,1,
Adenot,,,diclometide,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC ,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC ,,1,
Adenot,,,didrovaltrate,CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C23CO3 ,CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C23CO3 ,,1,
Adenot,,,difebarbamate,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(C1=O)c2ccccc2)OC(N)=O ,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(C1=O)c2ccccc2)OC(N)=O ,,1,
Adenot,,,difluanine (difluanazine),Fc1ccc(cc1)C(CCCN1CCN(CCNc2ccccc2)CC1)c1ccc(cc1)F,Fc1ccc(cc1)C(CCCN1CCN(CCNc2ccccc2)CC1)c1ccc(cc1)F,,1,
Adenot,,,diflucortolone,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)CO ,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)CO ,,1,
Adenot,,,diflucortolone-pivalate,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)COC(=O)C(C)(C)C ,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)COC(=O)C(C)(C)C ,,1,
Adenot,,,dihydrocodeine,COc1ccc2CC5C3CCC(O)C4Oc1c2C34CCN5C ,COc1ccc2CC5C3CCC(O)C4Oc1c2C34CCN5C ,,1,
Adenot,,,dimelazine,CN1CCC(C)(C1)CN3c2ccccc2Sc4ccccc34 ,CN1CCC(C)(C1)CN3c2ccccc2Sc4ccccc34 ,,1,
Adenot,,,dimethadione,CC1(C)OC(=O)NC1=O ,CC1(C)OC(=O)NC1=O ,,1,
Adenot,,,dimethazan,CN(C)CCn1cnc2n(C)c(=O)n(C)c(=O)c12 ,CN(C)CCn1cnc2n(C)c(=O)n(C)c(=O)c12 ,,1,
Adenot,,,dimethylamphetamine (dimethamphetamine),C[CH](Cc1ccccc1)N(C)C ,C[CH](Cc1ccccc1)N(C)C ,,1,
Adenot,,,dimiracetam,O=C1CN2C(CCC2=O)N1,O=C1CN2C(CCC2=O)N1,,1,
Adenot,,,dioxamate,CCCCCCCCCC1(C)OCC(COC(N)=O)O1 ,CCCCCCCCCC1(C)OCC(COC(N)=O)O1 ,,1,
Adenot,,,diphenhydramine,CN(C)CCOC(c1ccccc1)c2ccccc2 ,CN(C)CCOC(c1ccccc1)c2ccccc2 ,,1,
Adenot,,,diphoxazide,CC(=O)NNC(=O)CC(O)(c1ccccc1)c2ccccc2 ,CC(=O)NNC(=O)CC(O)(c1ccccc1)c2ccccc2 ,,1,
Adenot,,,diprenorphine,COC12CCC3(CC1C(C)(C)O)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67 ,COC12CCC3(CC1C(C)(C)O)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67 ,,1,
Adenot,,,divaplon,CCc2c(OC)nc1nc(cn1c2C)C(=O)c3ccccc3 ,CCc2c(OC)nc1nc(cn1c2C)C(=O)c3ccccc3 ,,1,
Adenot,,,dizocilpine (MK-801),CC13NC(Cc2ccccc12)c4ccccc34 ,CC13NC(Cc2ccccc12)c4ccccc34 ,,1,
Adenot,,,domoprednate,CCCC(=O)OC3(CCCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(C)=O ,CCCC(=O)OC3(CCCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(C)=O ,,1,
Adenot,,,donepezil,COc4cc3CC(CC1CCN(CC1)Cc2ccccc2)C(=O)c3cc4OC ,COc4cc3CC(CC1CCN(CC1)Cc2ccccc2)C(=O)c3cc4OC ,,1,
Adenot,,,dopamantine,Oc4ccc(CCNC(=O)C23CC1CC(CC(C1)C2)C3)cc4O ,Oc4ccc(CCNC(=O)C23CC1CC(CC(C1)C2)C3)cc4O ,,1,
Adenot,,,doxapram,CCN2CC(CCN1CCOCC1)C(C2=O)(c3ccccc3)c4ccccc4,CCN2CC(CCN1CCOCC1)C(C2=O)(c3ccccc3)c4ccccc4,,1,
Adenot,,,drotebanol,COc4ccc3CC1N(C)CCC2(CC(O)CCC12O)c3c4OC ,COc4ccc3CC1N(C)CCC2(CC(O)CCC12O)c3c4OC ,,1,
Adenot,,,duloxetine,CNCCC(Oc1cccc2ccccc12)c3cccs3 ,CNCCC(Oc1cccc2ccccc12)c3cccs3 ,,1,
Adenot,,,duoperone,Fc1ccc(cc1)C(=O)C5CCN(CCCN3c2ccccc2Sc4ccc(cc34)C(F)(F)F)CC5 ,Fc1ccc(cc1)C(=O)C5CCN(CCCN3c2ccccc2Sc4ccc(cc34)C(F)(F)F)CC5 ,,1,
Adenot,,,dupracetam,O=C(CN1CCCC1=O)NNC(=O)CN2CCCC2=O ,O=C(CN1CCCC1=O)NNC(=O)CN2CCCC2=O ,,1,
Adenot,,,eclanamine,CCC(=O)N(C1CCCC1N(C)C)c2ccc(Cl)c(Cl)c2 ,CCC(=O)N(C1CCCC1N(C)C)c2ccc(Cl)c(Cl)c2 ,,1,
Adenot,,,ectylurea,CCC(=CC)C(=O)NC(N)=O ,CCC(=CC)C(=O)NC(N)=O ,,1,
Adenot,,,edaravone,CC1=NN(C(=O)C1)c2ccccc2 ,CC1=NN(C(=O)C1)c2ccccc2 ,,1,
Adenot,,,efetozole,CC(c1ccccc1)n2ccnc2C ,CC(c1ccccc1)n2ccnc2C ,,1,
Adenot,,,elanzepine,CN(C)CCC=C2c1ccccc1CNc3cc(Cl)ccc23 ,CN(C)CCC=C2c1ccccc1CNc3cc(Cl)ccc23 ,,1,
Adenot,,,elfazepam,CCS(=O)(=O)CCN2C(=O)CN=C(c1ccccc1F)c3cc(Cl)ccc23 ,CCS(=O)(=O)CCN2C(=O)CN=C(c1ccccc1F)c3cc(Cl)ccc23 ,,1,
Adenot,,,elopiprazole,Fc1ccc(cc1)c5ccc(CN2CCN(CC2)c3cccc4ccoc34)[nH]5 ,Fc1ccc(cc1)c5ccc(CN2CCN(CC2)c3cccc4ccoc34)[nH]5 ,,1,
Adenot,,,eltoprazine,C1CN(CCN1)c2cccc3OCCOc23 ,C1CN(CCN1)c2cccc3OCCOc23 ,,1,
Adenot,,,embutramide,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1 ,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1 ,,1,
Adenot,,,emylcamate,CCC(C)(CC)OC(N)=O ,CCC(C)(CC)OC(N)=O ,,1,
